"HDR","FEC","8.1","Vocus PAC Management","8.00.5825","FEC-979884","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","30G","G2014","20141104","","20141016","20141124","X","Adkins","Mary Rose","","","","20150129","7162807.68","495314.48","7658122.16","5319665.06","2338457.10","0.00","0.00","110506.41","384608.49","495114.90","0.00","0.00","495114.90","0.00","0.00","0.00","199.50","0.00","0.08","0.00","0.00","0.00","495314.48","495314.48","0.00","0.00","6938.10","6938.10","0.00","8000.00","2613772.11","0.00","0.00","0.00","1000.00","0.00","0.00","1000.00","2689954.85","0.00","0.00","0.00","0.00","5319665.06","5319665.06","495114.90","1000.00","494114.90","6938.10","199.50","6738.60","11623822.00","2014","9970316.60","21594138.60","19255681.50","2338457.10","1321820.95","8639086.10","9960907.05","0.00","5000.00","9965907.05","0.00","0.00","0.00","819.50","1000.00","2590.05","0.00","0.00","0.00","9970316.60","9970316.60","0.00","0.00","184146.86","184146.86","0.00","633950.00","14335571.58","0.00","0.00","0.00","2500.00","0.00","0.00","2500.00","4099513.06","0.00","0.00","0.00","0.00","19255681.50","19255681.50","9965907.05","2500.00","9963407.05","184146.86","819.50","183327.36"
"SA11ai","C00053553","63121153","","","IND","","NORTHROP","HARRY W","","MR","","248 HILLVIEW AVE","","REDWOOD CITY","CA","940622122","","","20141020","87.50","332.50","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121157","","","IND","","SARVER","RONALD J","","MR","","13188 WAVERLY AVE","","CORONA","CA","928795330","","","20141020","26.25","399.25","","","RETIRED - PAINTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121161","","","IND","","CARDWELL","JOHN G","","MR","","759 SWEETBRUSH","","SAN ANTONIO","TX","782584122","","","20141020","200.00","400.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121165","","","IND","","SMITH","RONALD K","","MR","","224 LA COSTA DR","","MONTGOMERY","TX","773565332","","","20141020","56.00","202.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121184","","","IND","","SCHMITT","WILLIAM J","","MR","","34130 COPPERFIELD DR","","CHILOQUIN","OR","976248738","","","20141020","56.00","266.00","","STATE OF CALIF","MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121185","","","IND","","LUSBY","JAMES R","","MR","","PO BOX 704","","LEWISTON","ID","835010704","","","20141020","25.00","251.00","","SELF EMPLOYED","CRNA","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121214","","","IND","","FERGUSON","B","","","","1705 LA SALLE AVE","","SEASIDE","CA","939554122","","","20141020","100.00","240.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121219","","","IND","","RHYAN, JR","EARNEST W","","COL","RET","1325 SYLVAN DR","","ABILENE","TX","796054925","","","20141020","75.00","328.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121220","","","IND","","RUSSELL","SONJA S","","MS","","3921 MACK AVE","","KLAMATH FALLS","OR","976036658","","","20141020","56.00","208.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121229","","","IND","","BLANK","DAVID F","","MR","","6909 DAVIDSON ST APT 14","","THE COLONY","TX","750565233","","","20141020","38.00","285.00","","AMERISTAR AIR CARGO","PILOT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121232","","","IND","","ROEMER","JOHN","","MR","","23550 LUPINE AVE","","TEHACHAPI","CA","935619513","","","20141020","50.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121250","","","IND","","Peck","GARY","","MR","","PO BOX 325","","GLADWIN","MI","486240325","","","20141020","24.00","275.00","","Self Employed","CERTIFIED PUBLIC ACCOUNTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121269","","","IND","","RYAN","RICHARD G","","MR","","PO BOX 815","","WINTERS","TX","795670815","","","20141020","26.25","247.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121281","","","IND","","LEWIS","BRUCE","","MR","","240 ROCK SPRING RD","","OWENS CROSS ROADS","AL","357639578","","","20141020","47.25","282.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121283","","","IND","","KING","DANIEL","","MR","","108 E 10TH ST S","","LADYSMITH","WI","548482046","","","20141020","26.25","245.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121291","","","IND","","MEDLLEY","KEITH E","E","MR","","1426 SLEEPY HOLLOW LN","","PARADISE","CA","959694235","","","20141020","30.00","265.00","","PACIFIC COAST PRODU","ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121303","","","IND","","WOODS","THOMAS G","","MR","JR","3401 W MORTEN AVE","","PHOENIX","AZ","850517442","","","20141020","100.00","300.00","","SELF-EMPLOYED","CONSULTANT/RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121306","","","IND","","STUEWER","FREDERICK M","","MR","","3891 KILGORE RD","","KENOCKEE","MI","480064131","","","20141020","30.00","240.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121307","","","IND","","SCHAEFFER","LEE A","","MR","","22827 FURTON ST","","SAINT CLAIR SHORES","MI","480821877","","","20141020","30.00","230.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121315","","","IND","","ROGERS","L C","","","","1228 WILDS COVE RD","","FRANKLIN","NC","287346462","","","20141020","26.25","234.25","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121317","","","IND","","BECKER","ERNEST L","","MR","","PO BOX 163","","WEST MINERAL","KS","667820163","","","20141020","64.75","344.75","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121320","","","IND","","SALO","LARRY A","","MR","","PO BOX 322","","LITTLERIVER","CA","954560322","","","20141020","47.25","259.25","","PHILBRICK LOGGING","TRUCK DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121321","","","IND","","TREKAS","GEORGE A","","MR","","3321 ZUMBROTA RD","","ALPINE","CA","919011556","","","20141020","50.00","432.00","","UNIV OF CALIF","MACHINIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121325","","","IND","","DIXON","GEORGE","","MR","","4524 AVENUE N # TOP","","BROOKLYN","NY","112343613","","","20141020","26.25","253.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121334","","","IND","","LOCEY","JAMES","","MR","","903 BARBER HOLLOW RD","","TIOGA","PA","169468585","","","20141020","30.00","304.00","","","GOLD MINER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121339","","","IND","","ROACH","RORY","","","","1241 N SHARON AVE","","ODESSA","TX","797637556","","","20141020","100.00","405.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121344","","","IND","","HUNTZINGER","KURT","","MR","","3580 MOYE TRL","","DULUTH","GA","300976216","","","20141020","87.50","235.50","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121380","","","IND","","MCCOURT","MARVIN F","","MR","","1421 OLD BARN RD","","AVA","MO","656087125","","","20141020","26.25","226.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121382","","","IND","","WIGGIN","CLYDE V","","MR","","370 W FRYEBURG RD","","FRYEBURG","ME","040374344","","","20141020","26.25","224.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121388","","","IND","","NEVLAND","ERIK L","","MR","","31765 VIA CAMPANARIO","","TEMECULA","CA","925921500","","","20141020","75.00","400.00","","SAN DIEGO GAS & ELECT CO","ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121402","","","IND","","TOWNSEND","JOHN R","","MR","","5092 STATE ROUTE UU","","WILLOW SPRINGS","MO","657938240","","","20141020","26.25","311.25","","WILLOW HEALTH CARE, INC.","PLANT MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121403","","","IND","","FORSTER","CRAIG","","MR","","651 STOWE AVE","","NORTH BALDWIN","NY","115101704","","","20141020","30.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121411","","","IND","","ZINSSER","HARRY F","","MR","JR","1365 BONAVENTURE DR","","MELBOURNE","FL","329401905","","","20141020","100.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121427","","","IND","","BECAN","JOSEPH L","","MR","","3700 AIRPORT AVE","","ROSENBERG","TX","774715311","","","20141020","26.25","245.25","","NRG ENERGY","JOURNEYMAN ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121431","","","IND","","SHUMATE","BILLY G","","MR","","270 COUNTY ROAD 2082","","NACOGDOCHES","TX","759656900","","","20141020","100.00","487.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121438","","","IND","","SELF","JOHN","","MR","","2636 TALLANT RD","","SANTA BARBARA","CA","931054822","","","20141020","100.00","400.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121441","","","IND","","VILLAFRANCA","JOHN","","","","4900 MEDICAL DR APT 1112","","SAN ANTONIO","TX","782294330","","","20141020","100.00","544.00","","SELF EMPLOYED","PHYSICAL THERAPIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121445","","","IND","","VANKAMPEN","JACK","","MR","","2041 VIA VENETO","","ESCONDIDO","CA","920272206","","","20141020","50.00","248.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121448","","","IND","","GEYER","MICHAEL L","","MR","","PO BOX 3131","","TONOPAH","NV","890493131","","","20141020","100.00","425.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121451","","","IND","","POLLOCK","JAMES J","","MR","","13234 PINETREE LAKE DR","","CHESTERFIELD","MO","630175916","","","20141020","47.25","205.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121452","","","IND","","FETTEROLF","DOUGLAS G","","","","153 BRIDGET RD","","MARTINSBURG","WV","254047133","","","20141020","100.00","263.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121475","","","IND","","SANDERS","G","","MR","","5106 ANTONIO AVE","","EL PASO","TX","799245814","","","20141020","26.25","305.25","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121511","","","IND","","BARTLEY","RICHARD","","MR","","2675 S 950 W","","RUSSIAVILLE","IN","469799607","","","20141020","35.00","291.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121534","","","IND","","DIGEROLAMO","VICTOR","","MR","","13305 GOODMAN RD","","OLIVE BRANCH","MS","386548212","","","20141020","50.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121536","","","IND","","CRAMER","MICHAEL M","","MR","","6041 AMBERDALE DR","","YORBA LINDA","CA","928865950","","","20141020","26.25","201.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121540","","","IND","","LITTON","THOMAS M","","MR","JR","18925 HIGHWAY 175","","MANSFIELD","LA","710525223","","","20141020","20.00","252.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121542","","","IND","","ROWLEY","RICHARD","","MR","","24839 STONE CITY RD","","ANAMOSA","IA","522057526","","","20141020","100.00","348.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121543","","","IND","","MEYERS","OLIVER E","","MR","","272 RED HAVEN RD","","PALMYRA","PA","170788629","","","20141020","26.25","310.25","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121550","","","IND","","SPENCE","MERLE","","MR","","PO BOX 61528","","MIDLAND","TX","797111528","","","20141020","150.00","325.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121552","","","IND","","BABST","ROBERT","","MR","","9001 E SUMMERFIELD ST","","WICHITA","KS","672063320","","","20141020","87.50","377.50","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121553","","","IND","","GULICK","WILSON M","","MR","JR","14 CHAPALA RD","","SANTA FE","NM","875082205","","","20141020","100.00","420.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121573","","","IND","","SCHOENBERGER","RICHARD","","MR","","2025 E JEMEZ RD TRLR 154","","LOS ALAMOS","NM","875441987","","","20141020","47.25","332.25","","EDGEWATER TECHNICAL","PROJECT MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121582","","","IND","","THURSTON","PETER J","","MR","","45150 CASPAR POINT RD # 27","","CASPAR","CA","954200126","","","20141020","300.00","1200.00","","","ATTORNEY","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121584","","","IND","","SCHILLER","STEVEN J","","MR","","9452 AUDUBON RD","","LAKESIDE","CA","920404808","","","20141020","100.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121591","","","IND","","BURKHOLDER","JAMES L","L","MR","","11736 215TH ST","","LAKEWOOD","CA","907152104","","","20141020","50.00","250.00","","TRAILWAYS INC","MOTOR COACH OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121599","","","IND","","ROBERTS","CHARLES R","","MR","","PO BOX 72","","WILLOW CREEK","CA","955730072","","","20141020","30.00","289.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121607","","","IND","","PRIMROSE","MICHAEL A","","MR","","12008 IRISH MIST RD NE","","ALBUQUERQUE","NM","871223151","","","20141020","50.00","575.00","","FOOR SERVICES OF AMERICA","MANAGEMENT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121609","","","IND","","HOPE","RUSSELL N","","MR","","22131 LOVE ST","","SAINT CLAIR SHORES","MI","480822479","","","20141020","47.25","245.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121610","","","IND","","CARNRIGHT","RONALD E","","MR","","1029 WILBUR RD","","PHELPS","NY","145329634","","","20141020","100.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121617","","","IND","","HEGLAND","ROBERT","","MR","","27495 315TH ST SE","","MCINTOSH","MN","565569443","","","20141020","75.00","828.00","","LAND O LAKES, INC","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121631","","","IND","","COTTRELL","KEN","","MR","","2092 E REID RD","","GRAND BLANC","MI","484398501","","","20141020","26.25","236.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121637","","","IND","","BARBERESI","ANDREW W","","MR","","318 CORNWALL HILL RD","","PATTERSON","NY","125632529","","","20141020","50.00","450.00","","METRO NORTH RAILROAD","STEEL WORKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121669","","","IND","","ZIRBEL","FRANK","","REV","","3917A SANSING HOLLOW RD","","HARRISON","AR","726015783","","","20141020","10.00","211.00","","FIRST LUTHERAN CHURCH","MINISTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121676","","","IND","","BOYLON","PATRICK","","MR","","118 CANTERBURY ST SW","","GRAND RAPIDS","MI","495481123","","","20141020","50.00","282.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121678","","","IND","","NAFZINGER","JOHN R","","MR","","605 E 9TH AVE","","HUTCHINSON","KS","675016364","","","20141020","10.00","215.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121680","","","IND","","BARNES","JAMES","","MR","","PO BOX 769","","LANESBORO","MA","012370769","","","20141020","87.50","262.50","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121687","","","IND","","KRESS","IAN","","MR","","2803 LIGHTHOUSE DR","","HOUSTON","TX","770584319","","","20141020","300.00","550.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121696","","","IND","","YOUNG","JOHN H","","MR","","4732 E LAKE RD","","LIVONIA","NY","144879758","","","20141020","50.00","210.00","","XEROX CORP","PROGRAMMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121699","","","IND","","BRADLEY","HOWARD C","","MR","","425 COOK RD","","WILLOW PARK","TX","760879199","","","20141020","47.25","341.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121718","","","IND","","HIGGASON","BRAD","","MR","","1225 CANTERBURY RD","","CANTRALL","IL","626258864","","","20141020","47.25","370.25","","SELF-EMPLOYED","PHYSICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121728","","","IND","","HALL","JEWELL L","","MR","","PO BOX 1564","","SAPULPA","OK","740671564","","","20141020","350.00","350.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121743","","","IND","","REED","JEFFREY J","","MR","","14 MURROW LN","","BELLA VISTA","AR","727144815","","","20141020","20.00","218.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121754","","","IND","","WHITEHEAD","ALBERT E","","MR","","3214 E 73RD ST","","TULSA","OK","741365927","","","20141020","47.25","247.25","","EMPIRE PETROLEUM CORPORATION","EXECUTIVE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121774","","","IND","","THINGSTAD","RICHARD A","","MR","","3604 CALDWELL DR","","BAKERSFIELD","CA","933096259","","","20141020","100.00","325.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121779","","","IND","","CAFFEY","DALTON","","MR","","1990 COUNTY RD E","","FRIONA","TX","790357102","","","20141020","100.00","300.00","","EL PASO IND SCHOOL DIST","RETIRED - SCHOOL ADMINISTRATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121781","","","IND","","LUND","JIM","","MR","","1106 WESTWOOD DR","","QUINCY","IL","623050204","","","20141020","30.00","325.00","","MARTIN SULLIVAN","SERVICE TECHNICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121784","","","IND","","CHISHOLM","COLIN M","","MR","","325 MERIDIAN RUN DR","","COCOA","FL","329262571","","","20141020","26.25","236.25","","CATALANO BROS","TRUCK DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121795","","","IND","","SYLAR","ROBERT A","","MR","","PO BOX 492","","LAKEPORT","CA","954530492","","","20141020","30.00","204.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121803","","","IND","","PANDOL","LINDA J","","MS","","32540 PETERSON RD","","DELANO","CA","932159368","","","20141020","100.00","325.00","","SELF EMPLOYED","HOUSEWIFE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121834","","","IND","","BLANK","DAVID F","","MR","","6909 DAVIDSON ST APT 14","","THE COLONY","TX","750565233","","","20141020","64.75","349.75","","AMERISTAR AIR CARGO","PILOT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121852","","","IND","","SHELTERS","FLOYD E","","MR","","60 COUNTY ROAD 700","","JONESBORO","AR","724018300","","","20141020","26.25","215.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121863","","","IND","","FOLSOM","WILLIAM R","","","","159 HOLLOW RD","","MC DONOUGH","NY","138013116","","","20141020","26.25","221.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121871","","","IND","","HORST","CHARLES W","","MR","","36281 LODGE RD","","TOLLHOUSE","CA","936679624","","","20141020","26.25","201.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121874","","","IND","","KIRKENDOLL","PEPPER E","","MR","","182 SWIGERT RD","","MOSSYROCK","WA","985649604","","","20141020","47.25","203.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121886","","","IND","","SWENSEN","JOHN M","","MR","","19301 ALTA VISTA AVE","","TEHACHAPI","CA","935618637","","","20141020","10.00","237.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121891","","","IND","","LUCZAK","JOHN R","","MR","","62 TRANSYLVANIA RD","","ROXBURY","CT","067832107","","","20141020","30.00","314.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121924","","","IND","","DOANE","C FRANKLIN","","MR","","39496 S 265 RD","","RINGWOOD","OK","737687051","","","20141020","64.75","421.75","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121951","","","IND","","Peck","GARY","","MR","","PO BOX 325","","GLADWIN","MI","486240325","","","20141020","26.25","301.25","","Self Employed","CERTIFIED PUBLIC ACCOUNTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121956","","","IND","","HANLON","FRANK","","","","416 65TH AVE","","VERO BEACH","FL","329689142","","","20141020","47.25","296.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63121997","","","IND","","PROMAULAYKO","JOHN M","M","MR","","234 EDGEWOOD TER","","SOUTH BOUND BROOK","NJ","088801256","","","20141020","100.00","216.00","","ENGELHARD CORP","ACCOUNTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122013","","","IND","","MECKLEY","ROBERT L","","MR","II","837 S DUKE ST","","YORK","PA","174033128","","","20141020","500.00","500.00","","SELF EMPLOYED","ARBORIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122015","","","IND","","KNAPP","WARREN","","MR","","PO BOX 77","","STANDISH","CA","961280077","","","20141020","26.25","745.25","","SELF EMPLOYED","CATTLEMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122021","","","IND","","KUSS","JEFFREY D","","MR","","466 E DIVISION RD","","VALPARAISO","IN","463839314","","","20141020","100.00","350.00","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122064","","","IND","","MARKHAM","MICHAEL K","","MR","","209 BRIARWOOD LN","","BEAVER","WV","258139757","","","20141020","27.00","452.00","","RALCO SHERIFFS DEPT","POLICE OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122067","","","IND","","DOUGLAS","MAX T","","MR","JR","6615 HOLLY LAKE CT","","LOUISVILLE","KY","402913078","","","20141020","25.00","650.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122069","","","IND","","HURT","LENNIE","","","","PO BOX 482","","VANSANT","VA","246560482","","","20141021","47.25","272.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122077","","","IND","","OSTRANDER","JOHN H","","MR","","33259 ORIOLE LN","","MUSCODA","WI","535735548","","","20141021","26.25","316.25","","NU-PAK, INC.","LINE WORKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122094","","","IND","","PETERSON","PATRICK J","","MR","","201 E SOUTH LAKEVIEW DR","","EAST PEORIA","IL","616111002","","","20141021","26.25","309.25","","KEACH ARCHITECTURAL DESIGN","ARCHITECT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122112","","","IND","","CRAIG","KURTIS","","MR","","4738 S 450 W","","RUSSIAVILLE","IN","469799461","","","20141021","26.25","253.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122117","","","IND","","CELIO","ANTHONY","","MR","JR","37 1ST AVE","","NEW HAVEN","CT","065133322","","","20141021","26.25","229.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122156","","","IND","","OCONNELL","JOHN R","","MR","","9322 3RD AVE","","BROOKLYN","NY","112096802","","","20141021","100.00","475.00","","NEW YORK TELEPHONE","INSTALLER- RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122167","","","IND","","MACGREGOR","RICHARD","","MR","","3541 PEDLEY AVE","","NORCO","CA","928601596","","","20141021","100.00","255.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122195","","","IND","","TUBBS","C","","","","10046 COZADDALE MURDOCK RD","","LOVELAND","OH","451409603","","","20141021","26.25","205.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122202","","","IND","","BIESECKER","WAYNE C","","MR","","8277 TIARA ST","","VENTURA","CA","930042006","","","20141021","100.00","275.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122204","","","IND","","CELIO","ANTHONY","","MR","JR","37 1ST AVE","","NEW HAVEN","CT","065133322","","","20141021","50.00","279.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122221","","","IND","","DRURY","N B","B","MR","","3 CORTE BOMBERO","","ORINDA","CA","945633526","","","20141021","100.00","226.00","","CHEVRON USA","TECHNICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122227","","","IND","","AESCHLIMAN","DAVID","","MR","","103 MAPLERIDGE DR","","TORRINGTON","CT","067904220","","","20141021","45.00","260.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122235","","","IND","","ZIELINSKI","DONALD A","","MR","","20908 MANDRAKE DR","","PFLUGERVILLE","TX","786607768","","","20141021","48.00","397.00","","ELECTRO-MOTIVE DIV., G.M.","ENGINE ASSEMBLY","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122257","","","IND","","CAPPS","DON","","MR","","16 DENISE PL","","LONGMONT","CO","805013107","","","20141021","24.00","264.00","","CAPPS WELDING","WELDER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122273","","","IND","","RUSSELL","KENT L","","MR","","7299 E RED BUTTE DR","","KINGMAN","AZ","864018251","","","20141021","56.00","333.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122279","","","IND","","HUNT","MARCUS","","MR","","3951 SCOTT ST","","AUGUSTA","GA","309099592","","","20141021","30.00","287.00","","UNEMPLOYED","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122281","","","IND","","LELAND","RONALD C","","MR","","1827 FIR AVE","","REEDSPORT","OR","974671035","","","20141021","23.00","210.47","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122283","","","IND","","ORIOLE","TIMOTHY","","MR","","PO BOX 92","","PELHAM","NH","030760092","","","20141021","30.00","364.00","","LOZVER LAND DEVELOPMENT","CONSTRUCTION","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122287","","","IND","","DLUHOS","SILVAN","","MR","","2821 N MECHANIC ST","","EL CAMPO","TX","774379491","","","20141021","26.25","272.25","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122292","","","IND","","WANG","ROBERT","","MR","","5806 BAYBERRY WAY","","SUGAR LAND","TX","774794123","","","20141021","47.25","265.25","","FEDERAL GOVERNMENT","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122297","","","IND","","PITANIELLO","GREG","","MR","","PO BOX 541","","BARBOURSVILLE","WV","255040541","","","20141021","100.00","900.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","63122300","","","IND","","ROGGENBUCK","R J","","MR","","2563 BUHL RD","","HARBOR BEACH","MI","484419458","","","20141021","47.25","247.25","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
