"HDR","FEC","6.4","Vocus PAC Management","8.00.2398","FEC-710970","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","MYE","","","","20101123","20101231","X","Adkins","Mary Rose","","","","20110218","4792576.97","77223.80","4869800.77","1740285.05","3129515.72","0.00","147823.76","16539.45","60569.32","77108.77","0.00","0.00","77108.77","0.00","0.00","0.00","0.00","0.00","115.03","0.00","0.00","0.00","77223.80","77223.80","0.00","0.00","18310.98","18310.98","0.00","88850.00","1078560.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","554564.04","0.00","0.00","0.00","0.00","1740285.05","1740285.05","77108.77","0.00","77108.77","18310.98","0.00","18310.98","8398686.32","2010","6405720.39","14804406.71","11674890.99","3129515.72","469792.37","5912164.00","6381956.37","0.00","0.00","6381956.37","0.00","0.00","0.00","1265.85","1100.00","21398.17","0.00","0.00","0.00","6405720.39","6405720.39","0.00","0.00","313635.75","313635.75","0.00","1052100.00","6676928.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3632226.88","0.00","0.00","0.00","0.00","11674890.99","11674890.99","6381956.37","0.00","6381956.37","313635.75","1265.85","312369.90"
"SA11ai","C00053553","38435570","","","IND","","COTNER","DOUG","","MR","","17602 N LIME ROCK DR","","SUN CITY","AZ","853732226","","","20101207","32.00","300.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435573","","","IND","","EAGLEMAN","JOHN C","","MR","","13947 STATE ROUTE FF","","CAULFIELD","MO","656269264","","","20101223","40.00","389.00","15","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435580","","","IND","","CHRISTIANSON","O E","","","","6927 QUEMOY CT","","SAN DIEGO","CA","921115608","","","20101229","21.00","255.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435583","","","IND","","GROSSI","JOHN J","","MR","JR","5 RACHEL CT","","CLINTON","NJ","088091382","","","20101213","25.00","409.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435590","","","IND","","FORBES","WALTER T","","MR","","403 N CREEK CIR","","DAGSBORO","DE","199399245","","","20101216","21.00","316.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435597","","","IND","","MILLER","STANLEY D","","MR","","5301 E STATE ST STE 215","","ROCKFORD","IL","611082389","","","20101228","100.00","320.00","15","","ADIDON INC.","OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435601","","","IND","","ALEXANDER","JAMES","","MR","","197 ALBRIGHT LN","","GALLATIN","TN","370668745","","","20101228","32.00","255.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435612","","","IND","","GLENDENING","ROBERT","","MR","","8313 NW 107TH ST","","OKLAHOMA CITY","OK","731624033","","","20101220","32.00","266.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435616","","","IND","","CORRIS","RAYMOND","","MR","","24 OAKRIDGE EST","","EAST STROUDSBURG","PA","183029497","","","20101217","21.00","264.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435627","","","IND","","VOIGT","DONALD A","","MR","","61 SCHOOL HOUSE RD","","CLAYSVILLE","PA","153232120","","","20101217","32.00","298.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435637","","","IND","","EMPFIELD","C H","","","","628 SPORTSMAN RD","","PENN RUN","PA","157658541","","","20101213","20.00","230.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435640","","","IND","","PELCZAR","LARRY","","MR","","15 SUNSET HILL RD","","MEREDITH","NH","032535652","","","20101223","21.00","266.00","15","","TOWN OF MEREDITH","EQUIPT OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435650","","","IND","","NISSLEY","JAMES R","","MR","","22 STERN DR","","ELIZABETHTOWN","PA","170222870","","","20101220","32.00","207.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435654","","","IND","","HARRY","EARL R","","MR","","3949 LOCUST GROVE RD","","COLUMBIA","PA","175129204","","","20101213","20.00","333.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435655","","","IND","","SMITHGALL","CHARLES W","","MR","","534 W LEMON ST","","LANCASTER","PA","176033323","","","20101214","32.00","502.00","15","","SELF EMPLOYED","PHARMACIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435657","","","IND","","DYROFF","FRED C","","MR","","1503 ALLEGHENY ST","","JERSEY SHORE","PA","177401117","","","20101213","10.00","240.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435660","","","IND","","LAMBERT","STANLEY P","P","MR","","129 COLUMBIA ST","","ORWIGSBURG","PA","179612001","","","20101214","30.00","280.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435669","","","IND","","HOLLOWAY","WADE","","MR","","409 W BOOTH RD","","SEARCY","AR","721438887","","","20101228","32.00","499.00","15","","STRUCTURAL INTEGRITY ASSC","NDE TECH LEVEL III","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435679","","","IND","","BOYK","RONALD","","MR","","1217 RIPLEY ST","","PHILADELPHIA","PA","191112641","","","20101217","21.00","203.00","15","","CITY OF PHILADELPHIA","BRIDGE INSPECTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435686","","","IND","","HOUSEKNECHT","JOSHUA D","","MR","","13 MAPLE ST","","SCOTTSVILLE","NY","145461222","","","20101210","50.00","999.00","15","","CROSMAVALEO ELECTRICAL SYSTEMS","MACHINE OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435692","","","IND","","TAYLOR","THOMAS A","","MR","","245 SPORSEEN RD","","SEQUIM","WA","983827794","","","20101213","150.00","300.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435695","","","IND","","RUPPERT","EARL K","","MR","JR","19 N MORWOOD AVE","","WEST LAWN","PA","196091736","","","20101229","21.00","389.00","15","","AGERE SYSTEMS","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435700","","","IND","","THOEN","DENNIS","","MR","","6003 OAKHILL DR","","SALT LAKE CITY","UT","841211524","","","20101229","100.00","300.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435704","","","IND","","STEPHENSON","RUSSELL G","G","COL","","4625 BROKEN LUTE WAY","","ELLICOTT CITY","MD","210425959","","","20101207","21.00","332.00","15","","AIR FORCE","US MIL DOD","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435707","","","IND","","BRYANT","WILLIAM E","","MR","","8531 MULBERRY ST","","LAUREL","MD","207074912","","","20101209","22.00","277.00","15","","SELF EMPLOYED","RETIRED ARMY","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435721","","","IND","","BEITZEL","ROGER","","MR","","PO BOX 560","","FOYIL","OK","740310560","","","20101217","100.00","526.00","15","","HC PRICE COMPANY","PIPELINE CONTRACTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435731","","","IND","","BOWMAN","DON G","","MR","","8991 UNIVERSITY PKWY APT 121","","PENSACOLA","FL","325148498","","","20101230","50.00","300.00","15","","US NAVY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435732","","","IND","","ELMORE","JAMES V","V","MR","","1923 ST CLAIR ST","","MEDFORD","OR","975043654","","","20101214","21.00","212.00","15","","KARST STAGE","DRIVER/RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435743","","","IND","","BEDSOLE","JOHN","","MR","","6013 VINEYARD LN","","MONTGOMERY","AL","361175003","","","20101209","21.00","461.00","15","","STATE OF ALABAMA","IT SYSTEMS SPECIALIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435756","","","IND","","MATHEWSON","ALAN","","MR","","3385 LIVE OAK LN","","KELSEYVILLE","CA","954519133","","","20101227","25.00","238.00","15","","SHELL OIL COMPANY","RETIRED - OIL REFINERY WORKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435768","","","IND","","RACZKA","FRANK P","","MR","","450 LEAHY CIR","","DES PLAINES","IL","600162741","","","20101214","21.00","243.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435771","","","IND","","HOLEM","ROBERT L","","MR","","19134 W KELLY RD","","LAKE VILLA","IL","600469673","","","20101217","25.00","250.00","15","","STATE OF ILLINOIS","RETIRED - STATE POLICE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435778","","","IND","","CROW","TROY L","","MR","JR","14101 E SOAPSTONE RD.","","PALMER","AK","996459462","","","20101227","50.00","224.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435779","","","IND","","MOREHEAD","HENRY I","","MR","","PO BOX 1726","","POULSBO","WA","983700228","","","20101213","32.00","212.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435788","","","IND","","KURTZ","WILLIAM A","","MR","","433 DOVER AVE","","LA GRANGE PARK","IL","605261706","","","20101227","100.00","500.00","15","","SELF","ATTORNEY","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435791","","","IND","","HAMILTON","JAMES M","M","MR","","2820 W MILL RD","","EVANSVILLE","IN","477201130","","","20101223","21.00","318.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435796","","","IND","","MALLETT","DAN H","","MR","","66 NORTHWOODS DR","","KIMBERLING CITY","MO","656869625","","","20101214","21.00","319.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435807","","","IND","","JOHNSON","BRUCE","","MR","","27439 RUYLE RD","","MEDORA","IL","620634013","","","20101230","25.00","277.00","15","","UNIT SCHOOL DIST. NO. 100","BUS DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435822","","","IND","","JONES","ROY E","","MR","","416 SPRUCE ST","","DIXON","IL","610213822","","","20101229","21.00","343.00","15","","CITY OF DIXON WATER DEPT","CUSTOMER SERVICES","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435823","","","IND","","TURNER","JAMES M","","MR","","PO BOX 521","","MONTEREY","VA","244650521","","","20101227","25.00","325.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435834","","","IND","","SENECA","ANTHONY","","MR","","515 NECKAR AVE APT 7","","STATEN ISLAND","NY","103044511","","","20101221","32.00","351.00","15","","SELF EMPLOYED","BUILDING CONSTRUCTION","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435837","","","IND","","HORWEDEL","THOMAS","","MR","","PO BOX 225","","WESTFIELD CENTER","OH","442510225","","","20101206","100.00","550.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435838","","","IND","","GANONG","BRUCE F","","MR","","N6621 1010TH ST","","ELK MOUND","WI","547399319","","","20101221","40.00","240.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435856","","","IND","","BEAVER","AVERY B","","MR","","578 CRISP RD","","MURPHY","NC","289062353","","","20101221","21.00","259.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435864","","","IND","","BRITTAIN","JOHNNY M","","MR","","6071 GOLDEN LNDG","","CANTON","GA","301148962","","","20101231","50.00","554.00","15","","GENERAL MOTORS","PIPEFITTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435867","","","IND","","OBRAY","PRESTON","","MR","","5315 SILVER SPUR AVE","","COLORADO SPRINGS","CO","809152423","","","20101206","25.00","329.00","15","","NONE","RETIRED PLOT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435873","","","IND","","SHOOK","CHARLES A","","MR","","4095 TABLE ROCK MOUNTAIN RD","","MORGANTON","NC","286557524","","","20101231","25.00","219.00","15","","FEDERAL AVIATION AGENCY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435874","","","IND","","WRIGHT","ROBERT","","MR","","13510 CLEARWOOD CT SW","","OLYMPIA","WA","985125905","","","20101201","50.00","600.00","15","","SCIENCE APPLICATIONS INTERNATI","COMPUTER SYSTEMS ADMIN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435876","","","IND","","FLOWERS","TERRY","","MS","","PO BOX 1630","","TROUT CREEK","MT","598741630","","","20101217","21.00","319.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435877","","","IND","","LESSIG","DON","","MR","","300 E WALNUT ST","","NORTH BALTIMORE","OH","458721275","","","20101210","32.00","266.00","15","","VILLAGE OF NORTH BALTIMORE","OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435881","","","IND","","STOWELL","GENE O","","MR","","16 MCDONALD ST","","GLENS FALLS","NY","128013715","","","20101221","30.00","390.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435896","","","IND","","DUMAS","ALBERT R","","MR","","1105 CREST PARK DR","","GARLAND","TX","750425304","","","20101220","30.00","420.00","15","","CONCENTRA","ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435904","","","IND","","BECKER","ERNEST L","","MR","","PO BOX 163","","WEST MINERAL","KS","667820163","","","20101227","21.00","294.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435907","","","IND","","BALLEW","JAMES","","MR","","PO BOX 4084","","FRANKFORT","KY","406044084","","","20101217","25.00","250.00","15","","A.O.C. OF KY.","DATA PROCESSING","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435927","","","IND","","GUNNELL","V FRED","","MR","","PO BOX 578","","CEDAR SPRINGS","MI","493190578","","","20101208","100.00","300.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435932","","","IND","","PECK","ROGER W","","MR","","721 GARRISON RD","","ASHTABULA","OH","440049339","","","20101210","21.00","273.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435938","","","IND","","NIEC","MICHAEL A","","MR","","4973 MICHIGAN PATH","","STEVENSVILLE","MI","491279339","","","20101215","21.00","231.00","15","","CTA","BUS OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435940","","","IND","","JAQUES","CHARLES E","","MR","","PO BOX 429","","BELGRADE","ME","049170429","","","20101227","20.00","326.00","15","","US MARINE CORP / US CUSTOMS","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435956","","","IND","","BRASHEAR","OBRYAN","","MR","","389 GLENROSE ST","","VANDALIA","OH","453773208","","","20101210","21.00","225.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435965","","","IND","","DUNCAN","CHARLES","","MR","","4815 WRIGHT ST","","GRIFFITH","IN","463192524","","","20101220","21.00","202.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435970","","","IND","","PACKARD","HENRY","","MR","","1562 PACKARD RD","","COVINGTON","PA","169179664","","","20101230","21.00","207.00","15","","SELF EMPLOYED","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435976","","","IND","","CASSIDY","MICHAEL C","","MR","","16321 SPANGLER PEAK RD","","RAMONA","CA","920654242","","","20101228","32.00","201.00","15","","NCR CORP","PROGRAMMER/ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435987","","","IND","","WALKER","BRIAN","","MR","","1424 COUNTY ROAD 36","","NORWICH","NY","138153446","","","20101213","21.00","331.00","15","","MEADWEST VACO","STOCK CHASER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436013","","","IND","","HOROHAN","JOHN","","MR","","2015 NW 62ND ST","APT B","SEATTLE","WA","981072405","","","20101222","20.00","220.00","15","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436016","","","IND","","THOMPSON","FRANKLIN L","","MR","","PO BOX 195","","NORTH GREECE","NY","145150195","","","20101216","10.00","238.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436030","","","IND","","SCHLOTTHAUER","WILLIAM E","","MR","","269 W 500 S","","OREM","UT","840586197","","","20101207","21.00","230.00","15","","STATE OF UTAH","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436034","","","IND","","NEIDHARDT","PAUL D","","MR","","7180 CARDINAL LN","","CHAGRIN FALLS","OH","440222690","","","20101220","70.00","216.00","15","","THE GLENMEDE TRUST COMPANY","INVESTMENT COUNSEL","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436036","","","IND","","WOODWARD","CHARLES","","MR","","818 WHITNEY LN","","LEXINGTON","SC","290727910","","","20101221","100.00","325.00","15","","SANTEE COOPER POWER COMPANY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436039","","","IND","","RADER","RICHARD","","MR","","440 E CENTER ST","","IVINS","UT","847385045","","","20101213","20.00","220.00","15","","IHC","REGISTERED NURSE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436044","","","IND","","REEHLING","JOHN","","MR","","1408 CARTER PL","","WEST CHESTER","PA","193827770","","","20101220","10.00","311.00","15","","CONRAIL","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436048","","","IND","","PICQUELLE","CAREY","","","","540 W HILL AVE","","FULLERTON","CA","928322732","","","20101231","50.00","275.00","15","","THE ICEE COMPANY","ASSEMBLIER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436055","","","IND","","SCHUBRING","BRIAN","","MR","","N878 STATE ROAD 67","","IXONIA","WI","530369516","","","20101215","21.00","215.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436065","","","IND","","SMITH","WENDALL","","","","1131 SANDPOINT RDG","","NEENAH","WI","549565671","","","20101220","30.00","265.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436069","","","IND","","YARRINGTON","DON","","MR","","10754 WHEELER RD","","ROSCOMMON","MI","486539381","","","20101210","21.00","223.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436073","","","IND","","PLACANICO","ANTHONY","","MR","","28 OGDEN ST","","CHICOPEE","MA","010131116","","","20101210","10.00","209.00","15","","HAMPDEN COUNTRY CLUB","GROUNDS MAINTENANCE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436077","","","IND","","HUBBARD","MAURY A","","MR","","2018 HANOVER AVE","","RICHMOND","VA","232203540","","","20101223","100.00","300.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436082","","","IND","","GRUBB","JOHN","","MR","","18816 E 1050 NORTH RD","","WESTVILLE","IL","618836236","","","20101220","21.00","255.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436096","","","IND","","WELFEL","MIKE","","MR","","796 MAHONEY RD","","COLVILLE","WA","991149705","","","20101222","20.00","316.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436111","","","IND","","SAVKO","RAYMOND","","MR","","1 MEADOWLARK LN","","CARLISLE","PA","170159071","","","20101214","21.00","281.00","15","","SELF","OPTOMETRIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436123","","","IND","","BARDEN","ALVIN L","","MR","","4427 CHAIN O LAKES RD","","EAGLE RIVER","WI","545217500","","","20101227","50.00","250.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436141","","","IND","","GRINDSTAFF","J D","","","","PO BOX 35","","MILLIGAN COLLEGE","TN","376820035","","","20101220","21.00","229.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436144","","","IND","","ORAVETZ","HARRY W","","MR","","4015 MCLEAN PL","","YAKIMA","WA","989083948","","","20101220","30.00","203.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436150","","","IND","","MILNE","DAVID","","MR","","348 PAULETTE WAY","","FARMINGTON","UT","840253239","","","20101209","44.00","285.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436161","","","IND","","WATSON","VIRGIL E","","MR","","3123 NW 26TH ST","","OKLAHOMA CITY","OK","731071915","","","20101229","32.00","202.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436167","","","IND","","SKOCILICH","THOMAS J","","MR","","25949 28TH ST","","SAN BERNARDINO","CA","924043501","","","20101228","100.00","250.00","15","","PACIFIC STAINLESS","DRAFTSMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436175","","","IND","","SMOUSE","GEORGE W","","MR","","46 OHIO ST","","RIDGELEY","WV","26753","","","20101206","21.00","303.00","15","","DEPARTMENT OF DEFENSE","RETIRED ELECTRONIC SPEC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436187","","","IND","","MILLER","LAWRENCE D","","MR","","795 COURT OF SPRUCE APT 1","","VERNON HILLS","IL","600612650","","","20101230","21.00","333.00","15","","ANALYSTS INTERNATIONAL","SOFTWARE ENGINEER CONSULTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436188","","","IND","","TOSTEVIN","G","","","","12555 37TH AVE NE","","SEATTLE","WA","981254654","","","20101214","32.00","552.00","15","","SEATTLE CITY LIGHT","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436191","","","IND","","HAUGH","CHRISTINE","","MS","","PO BOX 38","","LUDLOW","PA","163330038","","","20101220","26.00","358.95","15","","DAISY VALLEY SHOPS","MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436202","","","IND","","KLAUCENS","NORBERT","","MR","","11 FOX TAIL LN","","RIVERWOODS","IL","600153509","","","20101217","70.00","470.00","15","","SPORTSLINE DISTRIBUTORS, INC.","CHAIRMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436208","","","IND","","BROOKS","T ANTHONY","","MR","","PO BOX 819","","TETON VILLAGE","WY","830250819","","","20101209","100.00","975.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436223","","","IND","","SCOTT","JANET","","MS","","PO BOX 32","","HIGHMORE","SD","573450032","","","20101214","32.00","322.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436225","","","IND","","GREEMAN","WALTER","","MR","","PO BOX 218","","TISHOMINGO","OK","734600218","","","20101213","50.00","325.00","15","","SELF EMPLOYED","RANCHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436227","","","IND","","LANGDON","FLOYD","","MR","","19431 BURN RD","","ARLINGTON","WA","982235901","","","20101215","21.00","224.00","15","","NONE","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436237","","","IND","","HOWARD","MILTON R","","MR","","627 BOLT RD","","GRAY COURT","SC","296457306","","","20101222","21.00","241.00","15","","S.C. DEPT OF TRANSPORTATION","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436274","","","IND","","MICHAEL","JOHN A","","MR","","3610 VISTA GLEN CIR","","YORBA LINDA","CA","928867909","","","20101230","32.00","254.00","15","","ECONOLITE CONTROL PRODUCTS INC","SR. ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436275","","","IND","","SCHRECKENSTEIN","BILL","","MR","","PO BOX 54","","MUNNSVILLE","NY","134090054","","","20101210","20.00","214.00","15","","QUANTUM CUSTOM MOLDING","TOOL & DIE MAKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436283","","","IND","","HALL","GEORGE","","MR","","10678 UPTON ST","","NORTHGLENN","CO","802343632","","","20101213","21.00","257.00","15","","ROTO-ROOTER INC.","PLUMBER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436318","","","IND","","PRYGA","KEN","","MR","","13410 104TH ST","","PLEASANT PRAIRIE","WI","531586104","","","20101207","21.00","219.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436324","","","IND","","BROCK","JOHN","","MR","","5603 INDIAN CIR","","HOUSTON","TX","770561006","","","20101207","100.00","500.00","15","","OCEAN ENERGY, INC.","RETIRED - CHAIRMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436326","","","IND","","VINCENT","JOHN H","","MR","","955 SUMNER ST","","STOUGHTON","MA","020723355","","","20101214","21.00","229.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436331","","","IND","","GLADDING","JOHNNIE T","","MR","","17553 JUSTISVILLE RD","","PARKSLEY","VA","234212217","","","20101221","21.00","272.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436335","","","IND","","SAHLBERG","ADELBERT H","","MR","","10 BENTON DR","","SARATOGA SPRINGS","NY","128663720","","","20101210","70.00","285.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436342","","","IND","","TANNER","MARTIN F","","MR","","514 8TH AVE","","PARKERSBURG","WV","261015926","","","20101228","21.00","303.00","15","","SABIC INNOVATIVE PLASTICS","CHEMICAL OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436355","","","IND","","JONES","TOM","","MR","","6 RIDING RD","","LITTLE ROCK","AR","722272327","","","20101231","100.00","289.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436367","","","IND","","SIESENER","CHARLES","","MR","","8425 LATTY AVE","","HAZELWOOD","MO","630423240","","","20101229","50.00","455.00","15","","BOEING","MATERIAL HANDLER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436377","","","IND","","BREEDLOVE","KEITH A","","MR","","44341 SILKWORTH TER","","ASHBURN","VA","201476488","","","20101227","20.00","240.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436378","","","IND","","BREEDLOVE","KEITH A","","MR","","44341 SILKWORTH TER","","ASHBURN","VA","201476488","","","20101208","20.00","220.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436406","","","IND","","BACH","THOMAS R","","DR","","2218 BENCHMARK LN","","JOHNSTOWN","PA","159051601","","","20101216","50.00","225.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38436415","","","IND","","WILLIAMS","ROGER D","","MR","","922 HARWOOD ST","","MEXICO","MO","652652039","","","20101227","32.00","210.00","15","","","","","","","","","","","","","","","","","","","","","","",""
