"SB29","C00053553","77150033","","","COM","Texans for Chris Paddie","","","","","","P.O. Box 8259","","Marshall","TX","75671","","","20180130","500.00","0.00","Chris Paddie, STATE HOUSE 9th TX","011","","","","Paddie","Chris","","","","","","","","","","","","","","Chris Paddie, STATE HOUSE 9th TX",""
"SB29","C00053553","77150034","","","COM","Kyle Biedermann Campaign","","","","","","616 W. Main Street","","Fredericksburg","TX","78624","","","20180130","500.00","0.00","Kyle Biedermann, STATE HOUSE 73rd TX","011","","","","Biedermann","Kyle","","TX Rep.","","","","","","","","","","","","Kyle Biedermann, STATE HOUSE 73rd TX",""
"SB29","C00053553","77150035","","","COM","Charlie Geren Campaign","","","","","","P.O. Box 1440","","Fort Worth","TX","76101","","","20180130","500.00","0.00","Charlie Geren, STATE HOUSE 99th TX","011","","","","Geren","Charlie","","TX Rep.","","","","","","","","","","","","Charlie Geren, STATE HOUSE 99th TX",""
"SB29","C00053553","77150036","","","COM","Giovanni Capriglione Campaign","","","","","","1352 Ten Bar Trail","","Southlake","TX","76092","","","20180130","500.00","0.00","Giovanni Capriglione, STATE HOUSE 98th TX","011","","","","Capriglione","Giovanni","","","","","","","","","","","","","","Giovanni Capriglione, STATE HOUSE 98th TX",""
"SB29","C00053553","77150040","","","COM","Senator Kel Seliger Campaign","","","","","","P.O. Box 50632","","Midland","TX","79701","","","20180130","750.00","0.00","Kelton Seliger, STATE SENATE 31st TX","011","","","","Seliger","Kelton","G.","TX Sen.","","","","","","","","","","","","Kelton Seliger, STATE SENATE 31st TX",""
"SB23","C00053553","77150757","","","PTY","National Republican Senatorial Committee","","","","","","425  2nd Street, NE","","Washington","DC","20002","","","20180130","15000.00","0.00","","011","C00027466","National Republican Senatorial Committee","","","","","","","","","","","","","","","","","",""
"SB23","C00053553","77150758","","","PAC","The Blue Dog PAC","","","","","","P.O. Box 83142","","Gaithersburg","MD","20883","","","20180130","5000.00","0.00","","011","C00305318","The Blue Dog PAC","","","","","","","","","","","","","","","","","",""
"SB23","C00053553","77181309","","","CCM","Peterson For Congress","","","","","","26192 Floyd Lake Point Road","","Detroit Lakes","MN","56501","P2018","","20180131","2500.00","0.00","","011","C00253187","Peterson For Congress","H2MN07014","Peterson","Collin","C.","Rep.","","H","MN","07","","","","","","","","",""
"SB23","C00053553","77183328","","","CCM","Jim Jordan For Congress","","","","","","1709 State Route 560 South","","Urbana","OH","43078","P2018","","20180131","-1000.00","0.00","Void - Jim Jordan For Congress","011","C00416594","Jim Jordan For Congress","H6OH04082","Jordan","Jim","","Rep.","","H","OH","04","","","","","","","","Void - Jim Jordan For Congress",""
"SB21b","C00053553","77252269","","","ORG","Wells Fargo Bank, N.A.","","","","","","1300 Chain Bridge Road","","McLean","VA","22101","","","20180111","253.98","0.00","Account Analysis Fee","001","","","","","","","","","","","","","","","","","","","Account Analysis Fee",""
"SB21b","C00053553","77252270","","","ORG","Wells Fargo Bank, N.A.","","","","","","1300 Chain Bridge Road","","McLean","VA","22101","","","20180111","547.22","0.00","Account Analysis Fee","001","","","","","","","","","","","","","","","","","","","Account Analysis Fee",""
"SB21b","C00053553","77252271","","","ORG","Wells Fargo Bank, N.A.","","","","","","1300 Chain Bridge Road","","McLean","VA","22101","","","20180111","19.83","0.00","Account Analysis Fee","001","","","","","","","","","","","","","","","","","","","Account Analysis Fee",""
"SB21b","C00053553","77252272","","","ORG","BB&T Bank","","","","","","11230 Waples Mill Road","","Fairfax","VA","22030","","","20180122","4.00","0.00","Account Analysis Fee","001","","","","","","","","","","","","","","","","","","","Account Analysis Fee",""
"SB21b","C00053553","77252274","","","ORG","PayPal","","","","","","2211 North First Street","","San Jose","CA","95131","","","20180131","259.46","0.00","Credit Card Fees","001","","","","","","","","","","","","","","","","","","","Credit Card Fees",""
"SB21b","C00053553","77252275","","","ORG","PAYMENTECH, INC.","","","","","","4 NORTHEASTERN BLVD","","SALEM","NH","03079","","","20180131","1190.28","0.00","Credit Card Fees","001","","","","","","","","","","","","","","","","","","","Credit Card Fees",""
"SB21b","C00053553","77252276","","","ORG","American Express Company","","","","","","P.O. Box 53852","","Phoenix","AZ","85072","","","20180131","104.39","0.00","Credit Card Fees","001","","","","","","","","","","","","","","","","","","","Credit Card Fees",""
"TEXT","C00053553","77435633","","F3XA","This amendment updates any employment information for Line 11, Schedule A, as well as any full names that have been received since the original filing."
