"HDR","FEC","8.1","Vocus PAC Management","8.00.5825","FEC-963291","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","M10","","","","20140901","20140930","X","Adkins","Mary Rose","","","","20141204","18469014.51","657483.83","19126498.34","10099868.70","9026629.64","4195617.88","0.00","169325.97","486788.43","656114.40","0.00","0.00","656114.40","0.00","0.00","0.00","0.00","1000.00","369.43","0.00","0.00","0.00","657483.83","657483.83","0.00","0.00","20699.32","20699.32","0.00","207250.00","9070183.38","0.00","0.00","0.00","1000.00","0.00","0.00","1000.00","800736.00","0.00","0.00","0.00","0.00","10099868.70","10099868.70","656114.40","1000.00","655114.40","20699.32","0.00","20699.32","11623822.00","2014","9133715.06","20757537.06","11730907.42","9026629.64","1121646.42","8003123.65","9124770.07","0.00","5000.00","9129770.07","0.00","0.00","0.00","620.00","1000.00","2324.99","0.00","0.00","0.00","9133715.06","9133715.06","0.00","0.00","173903.36","173903.36","0.00","601650.00","9981799.65","0.00","0.00","0.00","1500.00","0.00","0.00","1500.00","972054.41","0.00","0.00","0.00","0.00","11730907.42","11730907.42","9129770.07","1500.00","9128270.07","173903.36","620.00","173283.36"
"SA16","C00053553","62390921","","","CCM","Schock For Congress","","","","","","PO Box 10555","","Peoria","IL","61612","P2014","","20140930","1000.00","1000.00","","","","C00437756","Schock For Congress","H8IL18043","Schock","Aaron","","","","H","IL","18","","","","","","","","",""
"SA11ai","C00053553","62396269","","","IND","","WAKE","ROY F","","MR","","6232 WHITE WILLOW RD","","MINOOKA","IL","604478634","","","20140903","50.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396280","","","IND","","ZANGAR","FRANK","","","","PO BOX 8179","","LACEY","WA","985098179","","","20140903","50.00","357.00","","LOJACK CORPORATION","LAW ENFORCEMENT LIAISON","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396284","","","IND","","SCHNIDER","JEFF","","MR","","W6951 KING RD","","POYNETTE","WI","539559698","","","20140903","50.00","387.00","","ALLIANT ENERGY","GARAGE MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396291","","","IND","","MEADOR","ELSTER A","","","","5506 RAHKE RD","","INDIANAPOLIS","IN","462173672","","","20140903","30.00","362.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396292","","","IND","","SMITH","HEATH","","","","695 BRIDGE RD","","AKRON","OH","443122336","","","20140903","30.00","206.00","","CITY OF AKRON","OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396294","","","IND","","ALLMAN","JAMES R","","MR","","2330 DEER TRAIL LN","","ASHLAND","OH","448058502","","","20140903","30.00","855.00","","ASHLAND OB/GYN, LTD","PHYSICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396295","","","IND","","LECHNER","STEVE","","MR","","11071 HERSHEY ST","","SUN VALLEY","CA","913521215","","","20140903","30.00","261.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396341","","","IND","","KELLEY","KEVIN E","","MR","","8524 CYRUS AVE","","ROME","NY","134409355","","","20140903","30.00","289.00","","WAL-MART","LOGISTICS","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396352","","","IND","","ROBERTSON","JESSE","","","","3923 BAHAMAS CIR","","MESQUITE","TX","751503217","","","20140903","30.00","367.00","","HADLEY AUTO TRANSPORT","DIESEL MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396366","","","IND","","ROWLEY","RICHARD","","MR","","24839 STONE CITY RD","","ANAMOSA","IA","522057526","","","20140903","30.00","248.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396368","","","IND","","CAPPS","DON","","MR","","16 DENISE PL","","LONGMONT","CO","805013107","","","20140903","30.00","240.00","","CAPPS WELDING","WELDER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396369","","","IND","","ARRINGTON","QUINCY","","MR","","167 FAIRFIELD RD","","DRY PRONG","LA","714234225","","","20140903","30.00","294.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396381","","","IND","","HECKMAN","CHRIS A","","MR","","412 WRIGHT AVE","","SYRACUSE","NY","132111542","","","20140903","30.00","261.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396392","","","IND","","DICIOCCIO","MICHAEL J","","MR","","20 TIMBER TRL","","WETHERSFIELD","CT","061091451","","","20140903","30.00","279.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396395","","","IND","","EATON","JOHN R","","MR","","2728 STANTON ST","","NORTH BEND","OR","974593129","","","20140903","30.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396404","","","IND","","LEVANTI","FRANK","","MR","","14 GREEN HILLS RD","","QUAKER HILL","CT","063751107","","","20140903","200.00","550.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396408","","","IND","","LOFTIS","LARRY D","","MR","","PO BOX 717","","TONASKET","WA","988550717","","","20140903","100.00","300.00","","U.S. FOREST SERVICE","BOTANIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396409","","","IND","","TRUESDALE","BRIAN","","MR","","1408 4TH ST","","BREMERTON","WA","983371209","","","20140903","50.00","288.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396419","","","IND","","JENULIS","THOMAS","","MR","","188 JOHNSON AVE","","ISLANDIA","NY","117496115","","","20140903","30.00","225.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396429","","","IND","","FIJAL","STEPHEN P","","MR","JR","134 RONDEAU ST","","PALMER","MA","010699684","","","20140903","50.00","204.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396437","","","IND","","TOWNSEND","JOHN R","","MR","","5092 STATE ROUTE UU","","WILLOW SPRINGS","MO","657938240","","","20140903","30.00","285.00","","WILLOW HEALTH CARE, INC.","PLANT MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396450","","","IND","","BEALE","P","","DR","","4111 E WINDSONG AVE","","SPOKANE","WA","992237869","","","20140903","30.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396451","","","IND","","HOULEHAN","JOHN J","","MR","","6917 NW 76TH PL","","KANSAS CITY","MO","641522279","","","20140903","30.00","237.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396477","","","IND","","WOOD","JAMES","","MR","","530 ROSEMARIE DR","","ARCADIA","CA","910078318","","","20140903","30.00","417.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396496","","","IND","","COMANS","BILLY","","","","5125 PINE GROVE RD","","UNION","MS","393659128","","","20140903","30.00","210.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396536","","","IND","","VITARELLI","LOUIS","","MR","","633 6TH AVE W","","EAST NORTHPORT","NY","117312255","","","20140903","30.00","298.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396586","","","IND","","LANTZ","TERRY R","","","","4181 RANCHERO DR","","DORR","MI","493239381","","","20140903","30.00","365.00","","CONSTRUCTIVE SHEET METAL, INC.","VP/COO","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396599","","","IND","","KECK","HENRY","","MR","","1202 WINCHESTER AVE","","ENID","OK","737038402","","","20140903","1000.00","1000.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396608","","","IND","","AUGUST","C","","MR","","1418 77TH ST","","DARIEN","IL","605614409","","","20140903","30.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396615","","","IND","","STARK","ROBERT","","MR","","1607 MAPLE ST","","HASTINGS","MN","550332919","","","20140903","50.00","250.00","","3M AVIATION","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396621","","","IND","","BENOTTI","KEN","","MR","","PO BOX 1471","","FERNDALE","CA","955361471","","","20140903","50.00","870.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396624","","","IND","","PETERSON","WALLACE S","","MR","","367 S 200 W","","SPRINGVILLE","UT","846631823","","","20140903","30.00","262.00","","","RETIRED PHARMACIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396633","","","IND","","ARSNOW","JOSEPH","","MR","","PO BOX 75207","","SEATTLE","WA","981750207","","","20140903","50.00","246.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396664","","","IND","","DWYER","DAVID R","","MR","","425 5TH ST NW","","CHISHOLM","MN","557191523","","","20140903","10.00","288.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396665","","","IND","","CALKA","DEBORAH A","","MRS","","4 MANOR AVE","","BALTIMORE","MD","212061020","","","20140903","50.00","442.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396676","","","IND","","KERR","LEONARD E","","MR","","PO BOX 171","","GANSEVOORT","NY","128310171","","","20140903","30.00","381.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396721","","","IND","","SHOOK","ROBERT","","MR","","8442 COUNTY ROAD 26","","RAGLAND","AL","351315620","","","20140903","30.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396743","","","IND","","DAVIS","ROBERT C","","MR","","774 LINDEN AVE","","SAN BRUNO","CA","940663410","","","20140903","30.00","243.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396749","","","IND","","RAGAN","RONNIE L","","","","300 E 10TH ST","","KEARNEY","MO","640608707","","","20140903","30.00","249.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396751","","","IND","","FULMER","OREN V","","MR","","948 MILL RD","","LITTLE MTN","SC","290759282","","","20140903","30.00","237.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396760","","","IND","","STEPHENS","RICHARD L","","MR","","6215 MICHELLI CREST WAY","","LAS VEGAS","NV","891491229","","","20140903","30.00","555.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396770","","","IND","","KANE","ROBERT F","","MR","","54 ATTERBURY DR","","SMITHTOWN","NY","117872702","","","20140903","1000.00","1000.00","","INDUSTRIAL TOOLING","MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396772","","","IND","","TRAGESER","JOHN","","MR","","1313 APRIL PL","","MANTECA","CA","953363244","","","20140903","30.00","231.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396784","","","IND","","SMOTER","MICHAEL","","MR","","4240 SMOTER RD","","LACHINE","MI","497539340","","","20140903","30.00","333.00","","GENERAL MOTORS","DYNO TEST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396791","","","IND","","CAMBRA","LOUIS","","MR","","436 LARKSPUR DR","","CANTON","GA","301144379","","","20140903","30.00","285.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396795","","","IND","","MELANSON","STEPHEN E","","MR","","50 GARFIELD AVE","","MEDFORD","MA","021554026","","","20140903","20.00","218.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396799","","","IND","","JORDAN","GARY D","D","MR","","72 EHMER RD","","RAYMOND","WA","985779302","","","20140903","30.00","380.00","","RETIRED","RETIERD","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396807","","","IND","","HOUSE","ROBERT","","MR","","PO BOX 7","","MC CRACKEN","KS","675560007","","","20140903","30.00","311.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396809","","","IND","","MARY CUMMINGS","RUTH","","MS","","12 LONG ST","","BURGETTSTOWN","PA","150218527","","","20140903","50.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396813","","","IND","","GRAY","DOUGLAS L","","MR","","5408 E K ST","","TACOMA","WA","984042615","","","20140903","50.00","221.00","","","RETIRED - TEAMSTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396817","","","IND","","SCHNEBELEN","FRANK J","","MR","","212 CHARLES AVE","","LONG BEACH","MS","395604802","","","20140903","30.00","307.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396850","","","IND","","CARL","GEORGE","","MR","","42 E 1ST ST","","FREEPORT","NY","115205735","","","20140903","30.00","233.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396877","","","IND","","BIRDWELL","JOE E","","MR","","56229 BAKER RD","","COQUILLE","OR","974238670","","","20140903","30.00","364.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396885","","","IND","","KOBBE","RICK K","","MR","","345 FAIRWAY DR","","RIVERTON","WY","825016204","","","20140903","100.00","300.00","","BP NORTH AMERICA","PETROLEUM ENGINEER-RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396900","","","IND","","CONDRY","JAMES W","","MR","","PO BOX 384","","CARRIZO SPRINGS","TX","788346384","","","20140903","30.00","236.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396903","","","IND","","LEADER","PAUL R","","MR","","PO BOX 915","","SAGLE","ID","838600915","","","20140903","26.00","254.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396904","","","IND","","HARRIGAN","WN M","","MS","","16995 BALD EAGLE DR","","KENDALL","NY","144769607","","","20140903","30.00","363.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396913","","","IND","","SUMNER","DANIEL","","MR","","440 SHERMAN AVE","","SHARON","PA","161463906","","","20140903","30.00","339.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396920","","","IND","","COLLIER","MIKE","","MR","","4460 W OLD TR RD","","COLUMBIA CITY","IN","467259715","","","20140903","26.00","302.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396929","","","IND","","PICCINATI","JOHN W","","MR","","PO BOX 4069","","BASALT","CO","816214069","","","20140903","100.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396936","","","IND","","BENOIT","NORMAN","","","","4711 NW REDWOOD DR","","TOPEKA","KS","666181263","","","20140903","30.00","212.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396964","","","IND","","GREGG","BOB","","","","3204 RAVENS COVE LN","","ALAMEDA","CA","945015535","","","20140903","125.00","700.00","","CITY & COUNTY OF SAN FRANCISCO","RETIRED - FIREFIGHTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396965","","","IND","","FITHEN","RICHARD","","MR","","17417 97TH AVENUE CT E","","PUYALLUP","WA","983759683","","","20140903","25.00","323.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396983","","","IND","","BORM","LARRY G","","MR","","2237 NEWTON ST","","SIDNEY","NE","691621847","","","20140903","30.00","231.00","","K N ENERGIES","EQUIP OPER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62396990","","","IND","","GILES","JOHN R","","MR","","427 E 39TH ST","","JOPLIN","MO","648043938","","","20140903","30.00","202.00","","ALLGEIER MARTIN ASSOC INC","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397022","","","IND","","PARK","ROBERT L","","MR","","RR 5 BOX 416","","BUTLER","MO","647309176","","","20140903","30.00","584.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397026","","","IND","","TRIPPLETON","EUGENE M","","MR","","60 TOBY LN","","MONTICELLO","FL","323444428","","","20140903","50.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397106","","","IND","","KERSCHNER","RICHARD","","MR","","1330 SIDNEY AVE APT B1","","STERLING","CO","807512241","","","20140903","50.00","282.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397111","","","IND","","LARSON","LARRY","","MR","","PO BOX 67","","UNADILLA","NE","684540067","","","20140903","30.00","234.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397115","","","IND","","MARCILLAC","BARRY","","MR","","1079 LINDA VISTA AVE","","NAPA","CA","945583150","","","20140903","30.00","228.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397179","","","IND","","HOLSLIN","MAURICE T","","MR","","53414 270TH ST","","ALBERTA","MN","562074616","","","20140903","40.00","226.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397191","","","IND","","MACKEY","RICHARD H","","MR","","16702 90TH AVE E","","PUYALLUP","WA","983752273","","","20140903","100.00","250.00","","ALION SCIENCE & TECH","SR MILITARY ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397238","","","IND","","WACHTLER","ROGER","","MR","USN","10610 ELMCREST ST","","EL MONTE","CA","917311226","","","20140903","30.00","489.00","","US NAVY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397246","","","IND","","JANOSKI","RAYMOND R","","MR","","128 GREENWAVE BLVD","","KINGSTON","PA","187041611","","","20140903","50.00","215.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397249","","","IND","","HAWKINS","JAMES","","MR","","1204 WILSON AVE","","TULLAHOMA","TN","373882817","","","20140903","100.00","900.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397257","","","IND","","LOVENBERG","RONALD G","","","","51 WESTERN DR","","HOWELL","NJ","077312727","","","20140903","30.00","253.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397272","","","IND","","CARROW","RONALD L","","MR","","4131 N 60TH AVE","","OMAHA","NE","681042712","","","20140903","50.00","400.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397275","","","IND","","NOURSE","GEORGE R","","MR","","1467 N ORCHARD RD NE","","BOLIVAR","OH","446128600","","","20140903","300.00","378.00","","CONTROLLED POWER CORP","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397276","","","IND","","LITTLE","SYLVIA F","","MS","","PO BOX 1258","","FARMINGTON","NM","874991258","","","20140903","100.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397301","","","IND","","SERON","RICHARD J","","MR","","15 FERRITER ST","","QUINCY","MA","021691006","","","20140904","50.00","525.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397326","","","IND","","SCHANAKER","RONALD","","MR","","10900 NE 109TH ST","","VANCOUVER","WA","986623374","","","20140904","100.00","208.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397329","","","IND","","BOBBITT","DELMER J","","MR","","1119 TWINBROOKE DR","","HOUSTON","TX","770882034","","","20140904","30.00","211.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397331","","","IND","","WALLER","LARRY W","W","MR","","924 PALMER RD APT 4","","FORT WASHINGTON","MD","207444617","","","20140904","30.00","337.00","","TELEX CORP","COMPUTER TECH","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397336","","","IND","","ISSAKHAN","NINO","","MR","","19733 CRYSTAL HILLS LN","","PORTER RANCH","CA","913263845","","","20140904","30.00","469.00","","U.S. ARMY CORP OF ENGINEERS","CIVIL ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397344","","","IND","","STEPHENSON","RUSSELL G","","COL","","4625 BROKEN LUTE WAY","","ELLICOTT CITY","MD","210425959","","","20140904","26.00","227.00","","AIR FORCE","US MIL DOD","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397349","","","IND","","BECKER","ERNEST L","","MR","","PO BOX 163","","WEST MINERAL","KS","667820163","","","20140904","50.00","280.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397366","","","IND","","SOCKWELL","WENONAH","","MS","","5711 LORINOWOODS DR","","HOUSTON","TX","770662709","","","20140904","30.00","230.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397368","","","IND","","TRAWICK","H L","","","","806 WEEPING WILLOW WAY","","MAGNOLIA","TX","773541587","","","20140904","20.00","217.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397371","","","IND","","MIKESKA","JAMES L","","MR","","16211 DOWNEY AVE UNIT 66","","PARAMOUNT","CA","907235579","","","20140905","26.00","324.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397409","","","IND","","HEINTZ","HENRY C","","MR","","4152 S VRAIN ST","","DENVER","CO","802363219","","","20140905","50.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397422","","","IND","","SCHMINKE","KENNETH J","","MR","SR","1812 EDGEWOOD RD","","BALTIMORE","MD","212345208","","","20140905","30.00","300.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397445","","","IND","","BRANDT","MICHAEL J","","MR","","501 SANTEE DR","","SPOTSYLVANIA","VA","225512812","","","20140905","100.00","228.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397453","","","IND","","DEERBERG","DARRELL D","","","","31734 LEEWARD CT","","AVON LAKE","OH","440122923","","","20140905","50.00","265.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397463","","","IND","","BELLOCCHIO","MICHEAL","","MR","","32 RAWSON ST","","BLOOMFIELD","NJ","070035125","","","20140905","30.00","313.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397482","","","IND","","KOLB","THOMAS V","","MR","SR","6934 MOUNTAINDALE RD","","FREDERICK","MD","217021718","","","20140905","30.00","209.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397505","","","IND","","LEFEVER","DANIEL","","MR","","PO BOX 65","","ROME","NY","134420065","","","20140905","40.00","220.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397515","","","IND","","TROUTMAN","ALAN D","","MR","","1915 QUARTER MILE RD","","BETHLEHEM","PA","180155139","","","20140905","30.00","275.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397519","","","IND","","MARRINAN","JOHN J","J","MR","","580 N SUFFOLK AVE","","NORTH MASSAPEQUA","NY","117583249","","","20140905","30.00","208.00","","VILLAGE OF FLORAL PARK","POLICE OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397521","","","IND","","DEGIACOMO","JOHN","","MR","","73 MIDWOOD AVE","","FARMINGDALE","NY","117355352","","","20140905","20.00","265.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397529","","","IND","","NEUSCH","ANTHONY S","","MR","","16 POPLAR ST","","CLOSTER","NJ","076241037","","","20140905","50.00","450.00","","VERIZON","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397531","","","IND","","BAKIEROWSKI","WACLAW K","","","","1145 DUCK TRL","","HALIFAX","VA","245582481","","","20140905","100.00","358.00","","US GOVERNMENT","GOVERNMENT SERVICE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397564","","","IND","","KOPPENHOEFER","PETE","","MR","","PO BOX 74","","DE WATER GAP","PA","183270074","","","20140905","30.00","261.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397566","","","IND","","MCCORMACK","THOMAS A","","MR","","43 PARK LANE DR","","ALBERTSON","NY","115071312","","","20140905","30.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397585","","","IND","","ORIOLE","TIMOTHY","","MR","","PO BOX 92","","PELHAM","NH","030760092","","","20140905","30.00","334.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397613","","","IND","","HUTTER","RON","","MR","","12550 GAR HWY","","CHARDON","OH","440248232","","","20140905","350.00","350.00","","HUTTER RACING ENG","OWNER-ENG-BUILDER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397625","","","IND","","LUCAS","EDWARD","","MR","","7029 GAIL DR","","NORFOLK","VA","235184830","","","20140905","30.00","285.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397627","","","IND","","GENTRY","WILLIAM R","R","MR","","627 COUNTY ROAD 442","","ATHENS","TN","373036481","","","20140905","30.00","247.00","","BOWATER SOUTH PAPER","PAPER INSPECTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397629","","","IND","","SEITZ","DONALD D","","SGT","","PO BOX 302","","MILFORD CENTER","OH","430450302","","","20140905","30.00","264.00","","SCOTTS MIRACLE GRO","RETIRED - IT TECH","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397643","","","IND","","BURKHART","LUCILLE","","MRS","","112 WILD ROSE CIR","","WINCHESTER","VA","226026031","","","20140905","30.00","290.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397649","","","IND","","DENTON","KENNETH","","MR","","PO BOX 33","","SALFORDVILLE","PA","189580033","","","20140905","60.00","304.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397653","","","IND","","TUXWORTH","PAUL E","","MR","","430 BUCKEYE DR","","COLORADO SPRINGS","CO","809191210","","","20140905","100.00","600.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397655","","","IND","","TRAVIS","BETTY S","","MS","","1402 DOGWOOD AVE","","GROTTOES","VA","244412143","","","20140905","30.00","341.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397657","","","IND","","MCAFEE","DONALD","","MR","","PO BOX 361104","","STRONGSVILLE","OH","441360019","","","20140905","30.00","230.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397658","","","IND","","MOYER","DWIGHT L","","MR","","435 CENTRE ST","","ASHLAND","PA","179211312","","","20140905","50.00","400.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397668","","","IND","","CARABILLO","JOSEPH A","","","","12322 OAK CREEK LN APT 604","","FAIRFAX","VA","220334220","","","20140905","50.00","207.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397673","","","IND","","LUSCZEK","JOE","","MR","III","7725 SHALAMAR DR","","HUBER HEIGHTS","OH","454242237","","","20140905","50.00","315.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397676","","","IND","","GIROUARD","EDWARD","","","","109 UNION ST","","SOMERSWORTH","NH","038782420","","","20140905","30.00","209.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","62397687","","","IND","","DELAWARE","N","","MR","","PO BOX 44","","PROSPECT","NY","134350044","","","20140905","24.00","275.00","","","","","","","","","","","","","","","","","","","","","","",""
