"HDR","FEC","8.0","Vocus PAC Management","8.00.5825","FEC-840289","2",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","30G","G2012","20121206","","20121018","20121126","X","Adkins","Mary Rose","","","","20130329","6061543.43","455705.25","6517248.68","5143858.25","1373390.43","0.00","0.00","154731.18","300748.45","455479.63","0.00","0.00","455479.63","0.00","0.00","0.00","0.00","0.00","225.62","0.00","0.00","0.00","455705.25","455705.25","0.00","0.00","15847.12","15847.12","0.00","16500.00","5020329.88","0.00","0.00","0.00","200.00","0.00","0.00","200.00","90981.25","0.00","0.00","0.00","0.00","5143858.25","5143858.25","455479.63","200.00","455279.63","15847.12","0.00","15847.12","5232032.74","2012","9272260.07","14504292.81","13130902.38","1373390.43","1252944.65","8017088.63","9270033.28","0.00","0.00","9270033.28","0.00","0.00","0.00","0.00","1500.00","726.79","0.00","0.00","0.00","9272260.07","9272260.07","0.00","0.00","538581.83","538581.83","0.00","757500.00","11152136.01","0.00","0.00","0.00","1800.00","0.00","0.00","1800.00","680884.54","0.00","0.00","0.00","0.00","13130902.38","13130902.38","9270033.28","1800.00","9268233.28","538581.83","0.00","538581.83"
"SA11ai","C00053553","48920394","","","IND","","MCGEHEE","ALVIN","","MR","","5022 WHITE OAK DR","","MARIANNA","FL","324467869","","","20121019","32.00","212.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920398","","","IND","","SEBER","JOHN","","MR","","632 BIRCH ST","","JEANNETTE","PA","156442807","","","20121018","29.00","429.00","","","UN-EMPLOYED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920407","","","IND","","WALTERS","BURKE H","","MR","","112 ALLEN CHAPPELL RD","","COBB","GA","317352021","","","20121019","100.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920416","","","IND","","HUBER","WILBUR D","","MR","","175 WACHS RD","","WEST NEWTON","PA","150892017","","","20121029","32.00","209.00","","DAMSON OIL CO","EQUIP OPER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920423","","","IND","","EDWARDS","URLEN R","","MR","","PO BOX 294","","OAKLAND","OR","974620294","","","20121019","32.00","211.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920425","","","IND","","CALDWELL","PAUL D","","MR","","10 GREENWICH DR","","CARLISLE","PA","170154397","","","20121026","45.00","286.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920436","","","IND","","FISHER","WILLIAM H","","MR","","P.O. BOX 14","","FLEMING","PA","168350014","","","20121023","100.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920442","","","IND","","METZ","NORMAN R","R","MR","","1649 MOUNTAIN RD","","PORT ROYAL","PA","170827312","","","20121018","30.00","536.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920443","","","IND","","SMITH","RUSSELL G","G","MR","","2 RANDALL DR","","ENOLA","PA","170251934","","","20121025","32.00","310.50","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920445","","","IND","","STUCKEY","ROBERT L","","MR","","250 W HIGH ST","","HUMMELSTOWN","PA","170362005","","","20121025","45.00","382.00","","HERSHEY CHOCOLATE CORP","RETIRED - MAINTENANCE MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920468","","","IND","","GROSS","WILLIAM G","","MR","","2501 S QUEEN ST","","YORK","PA","174024951","","","20121023","100.00","225.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920471","","","IND","","MECKLEY","ROBERT L","","MR","II","837 S DUKE ST","","YORK","PA","174033128","","","20121029","100.00","300.00","","SELF EMPLOYED","ARBORIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920489","","","IND","","HELM","NEAL","","MR","","4714 W SADDLEHORN RD","","PHOENIX","AZ","850832229","","","20121024","50.00","241.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920490","","","IND","","SMITHGALL","CHARLES W","","MR","","534 W LEMON ST","","LANCASTER","PA","176033323","","","20121031","32.00","376.50","","SELF EMPLOYED","PHARMACIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920500","","","IND","","PETRACHONIS","JOSEPH E","","MR","","82 CEMETERY HL","","RINGTOWN","PA","179679758","","","20121018","40.00","460.00","","PA POWER & LIGHT","JOURNEYMAN LIVEMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920502","","","IND","","CLARK","ARTHUR","","MR","","18 STONEGATE CIR","","POMONA","CA","917664752","","","20121024","100.00","336.00","","ATM VENDING","OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920507","","","IND","","DUTTON","ELLEN","","MS","","7071 LA GRANGE RD","","PAVILION","NY","145259508","","","20121022","137.00","339.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920524","","","IND","","HOLDER","BRAD","","MR","","911 RIVERVIEW DR","","FRANKLIN","TN","370645317","","","20121018","150.00","400.00","","","Sales","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920528","","","IND","","HOLLOWAY","WADE","","MR","","409 W BOOTH RD","","SEARCY","AR","721438887","","","20121022","24.00","450.00","","STRUCTURAL INTEGRITY ASSC","NDE TECH LEVEL III","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920529","","","IND","","HOLLOWAY","WADE","","MR","","409 W BOOTH RD","","SEARCY","AR","721438887","","","20121024","32.00","482.00","","STRUCTURAL INTEGRITY ASSC","NDE TECH LEVEL III","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920530","","","IND","","LODGE","P W","","","","PO BOX 93","","OTTSVILLE","PA","189420093","","","20121018","32.00","233.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920540","","","IND","","DUKE","CHARLES W","","MR","","1004 ROCKY CANYON RD","","ARLINGTON","TX","760124121","","","20121023","100.00","700.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920553","","","IND","","BURR","STEVEN","","MR","","30396 REDLANDS MESA RD","","HOTCHKISS","CO","814196213","","","20121018","32.00","232.00","","","SELF EMPLOYED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920568","","","IND","","TECCE","ANTHONY S","","MR","","2517 WAGNER RD","","GILBERTSVILLE","PA","195259746","","","20121026","20.00","214.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920580","","","IND","","BERNDT","DONALD P","","MR","","2121 EL PASEO ST APT 1510","","HOUSTON","TX","770543224","","","20121026","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920600","","","IND","","RATCLIFF","ROBERT T","","MR","","9154 CYPRESS TRL","","LARGO","FL","337771152","","","20121029","100.00","854.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920602","","","IND","","PETRONE","CLAUDE E","","","","5011 MUSKOGEE ST","","COLLEGE PARK","MD","207401527","","","20121024","50.00","230.00","","NATIONAL GEOGRAPHIC SOCIETY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920607","","","IND","","HOWARD USAF (RET)","FREDERICK E","","COL","","3920 OAKMORE RD","","OAKLAND","CA","946021833","","","20121029","38.00","296.00","","US AIR FORCE","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920621","","","IND","","ECK","JOHN P","","MR","","6906 AVONDALE RD","","BALTIMORE","MD","212121933","","","20121018","20.00","238.50","","AUTO CLUB OF MD","AUTO CLUB EXECUTIVE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920623","","","IND","","HOULEHAN","JOHN J","J","MR","","6917 NW 76TH PL","","KANSAS CITY","MO","641522279","","","20121023","45.00","240.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920628","","","IND","","TOWNER","WAYNE A","","MR","","1712 ABERDEEN RD","","BALTIMORE","MD","212345102","","","20121019","75.00","252.00","","DUCRAFT","MACHINIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920632","","","IND","","PRANIS","PETER P","","MR","JR","301 E LA VISTA AVE APT 28","","MCALLEN","TX","785019531","","","20121031","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920649","","","IND","","HAWKINSON","JOHN D","","MR","","524 LYNN AVE","","AMES","IA","500147320","","","20121031","75.00","483.00","","ENERCON SERVICES, INC.","SR. CONSULTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920650","","","IND","","GIBSON","TIM A","","MR","","704 LYNDALE ST","","KINGSVILLE","TX","783636461","","","20121022","32.00","249.00","","US BORDER PATROL","BORDER PATROL AGENT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920666","","","IND","","WEEKLEY","PAUL L","","MR","","4101 DIAMOND ST","","MILTON","FL","325712280","","","20121018","100.00","250.00","","retired","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920669","","","IND","","HELLER","GEORGE L","","MR","","1 REYES RD","","DELAND","FL","327241308","","","20121023","50.00","256.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920680","","","IND","","SMIGIELSKI","RUDOLPH T","","MR","","918 COUNTY ROAD 325","","BUNNELL","FL","321106867","","","20121031","25.00","521.00","","STATE OF FLORIDA","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920683","","","IND","","LABELLA","ANTHONY","","MR","JR","7003 RIDGE CREST TER","","BROOKLYN","NY","112091117","","","20121019","100.00","900.00","","SELF-EMPLOYED","LAWYER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920685","","","IND","","BEDSOLE","JOHN","","MR","","6013 VINEYARD LN","","MONTGOMERY","AL","361175003","","","20121029","45.00","476.00","","STATE OF ALABAMA","IT SYSTEMS SPECIALIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920688","","","IND","","SPRINGER","EDWIN P","","MR","","14300 SW 177TH AVE","","MIAMI","FL","331962247","","","20121022","50.00","380.00","","CITY CORAL GABLES","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920695","","","IND","","GIRALDO","LOUIS E","","MR","","7525 SW 56TH AVE","","MIAMI","FL","331435608","","","20121019","100.00","330.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920696","","","IND","","GLAZEBROOK","ROBERT E","","MR","","9771 WAYNE AVE","","MIAMI","FL","331575540","","","20121019","52.00","243.00","","R.E. GLAZEBROOK, INC.","PUBLIC ACCOUNTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920699","","","IND","","PEBERDY","JAMES N","","MR","","249 BROOK RD","","BARNESVILLE","GA","302043371","","","20121022","32.00","358.50","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920701","","","IND","","NEUSCH","ANTHONY S","","MR","","16 POPLAR ST","","CLOSTER","NJ","076241037","","","20121029","100.00","400.00","","VERIZON","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920702","","","IND","","ANDRIKOPOULOS","JOHN G","","MR","","PO BOX 350","","DANIEL","WY","831150350","","","20121025","500.00","500.00","","A DOUBLE J, LLC","RANCHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920705","","","IND","","DRURY","JOSEPH G","","MR","","9955 SW 55TH ST","","MIAMI","FL","331657119","","","20121022","100.00","920.00","","UNION","CARPENTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920708","","","IND","","PARDINI","RICHARD A","","MR","","4965 STANWOOD ST","","NORTON SHORES","MI","494415456","","","20121029","100.00","248.00","","GENERAL DYNAMICS CORP","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920709","","","IND","","STANFILL","ROBERT","","MR","","7112 WILLSHIRE BLVD","","CHEYENNE","WY","820092749","","","20121024","25.00","229.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920711","","","IND","","BETHUNE","PAUL","","MR","","PO BOX 9","","MINNEOLA","FL","347550009","","","20121026","45.00","271.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920713","","","IND","","KELLEY","KEVIN E","","MR","","8524 CYRUS AVE","","ROME","NY","134409355","","","20121019","45.00","274.00","","WAL-MART","LOGISTICS","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920715","","","IND","","MOORE","FRANCIS","","MR","","10775 NW 19TH CT","","OCALA","FL","344751323","","","20121023","100.00","544.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920731","","","IND","","PATTEN","DAVID","","MR","","3321 N LESLIE ST","","PAHRUMP","NV","890602335","","","20121019","50.00","550.00","","","none","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920736","","","IND","","SHAW","KENNETH W","","MR","","1517 DOROUGH RD","","KARNACK","TX","756611779","","","20121022","100.00","409.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920749","","","IND","","STANEK","NEAL J","","MR","","2606 JOHNSON AVE","","FORT DODGE","IA","505018632","","","20121024","75.00","488.00","","SELF EMPLOYED","FARMING","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920752","","","IND","","NORRIS","LARRY","","MR","","4927 FAIRVIEW AVE","","BLUE ASH","OH","452426217","","","20121018","200.00","500.00","","NORRIS & DIERKERS ARCHITECTS","ARCHITECT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920753","","","IND","","WHITE","DENNIS R","","MR","","22W033 1ST ST","","GLEN ELLYN","IL","601373672","","","20121019","32.00","357.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920757","","","IND","","HEIN","JIM","","MR","","4326 EL RANCHO DR","","DAVENPORT","IA","528064822","","","20121023","32.00","229.00","","STATE OF IOWA","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920758","","","IND","","HUGHBANKS","MARTIN W","","MR","","1701 EASTON AVE","","WATERLOO","IA","507022642","","","20121024","100.00","350.00","","UNITED CONCRETE","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920764","","","IND","","HARRY","THOMAS R","","MR","JR","1691 COUNTY ROAD D61","","BERNARD","IA","520329308","","","20121029","50.00","299.00","","JOHN DEER DOBUQUE WORKS","RETIRED - MACHINE TOOL OPERATO","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920765","","","IND","","JAGNOW","PAUL G","G","MR","","1516 TRACY LN","","IOWA CITY","IA","522405832","","","20121026","20.00","220.00","","ROCKWELL","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920771","","","IND","","HEMPHILL","HAROLD L","","MR","","PO BOX 7","","MEDIAPOLIS","IA","526370007","","","20121019","24.00","280.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920789","","","IND","","HUTCHISON","DRYKE","","MR","","208 SMOKERISE BLVD","","LONGWOOD","FL","327793317","","","20121019","100.00","300.00","","VAL, INC.","retired","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920792","","","IND","","CHRISTOPHER","SILVIO","","MR","","1310 N HAMLIN AVE","","PARK RIDGE","IL","600681746","","","20121029","75.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920797","","","IND","","MANN","BASIL P","","MR","","144 WHITEBRIDGE LN","","WINNETKA","IL","600931546","","","20121024","35.00","241.00","","","RETIRED - LAWYER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920809","","","IND","","MOREHEAD","HENRY I","","MR","","PO BOX 1726","","POULSBO","WA","983700228","","","20121019","32.00","322.50","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920811","","","IND","","BYRNE","BILL","","MR","","128 E QUAIL RIDGE RD","","GLOBE","AZ","855015701","","","20121019","50.00","230.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920821","","","IND","","MOD","WILLIAM A","","MR","","214 OYSTER CREEK DR","","LAKE JACKSON","TX","775664402","","","20121019","32.00","233.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920826","","","IND","","BRICKETT","CHARLES M","","MR","","4 BOWSPRIT LN","","SALEM","SC","296764427","","","20121018","50.00","220.00","","THE FALK CORP","SALESMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920832","","","IND","","MONTAGUE","JEAN M","","MRS","","PO BOX 157","","WALDRON","AR","729580157","","","20121022","45.00","475.00","","","HOUSEWIFE / HOMEMAKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920836","","","IND","","MORGAN","CHARLES E","","MR","","3247 N OZANAM","","CHICAGO","IL","606343048","","","20121022","100.00","238.00","","CITY OF CHICAGO","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920839","","","IND","","CZUBA","FRANK","","MR","","PO BOX 5878","","KETCHIKAN","AK","999010878","","","20121022","38.00","428.00","","ALASKA DEPT OF TRANSPORTATION","CHEIF ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920840","","","IND","","CZUBA","FRANK","","MR","","PO BOX 5878","","KETCHIKAN","AK","999010878","","","20121024","45.00","529.00","","ALASKA DEPT OF TRANSPORTATION","CHEIF ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920841","","","IND","","CZUBA","FRANK","","MR","","PO BOX 5878","","KETCHIKAN","AK","999010878","","","20121022","56.00","484.00","","ALASKA DEPT OF TRANSPORTATION","CHEIF ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920842","","","IND","","BARNES","PIERRE","","MR","","19995 280 TH AVE","","PIERRE","SD","575016528","","","20121022","38.00","274.00","","RETIRED, FARMER, BANKER","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920848","","","IND","","JURITZ","MICHAEL","","MR","","9706 BIANCO TER APT F","","DES PLAINES","IL","600161688","","","20121022","25.00","221.50","","NI TEC INC","SCHEDULE MED COORD","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920860","","","IND","","KEHOE","DANIEL R","","MR","","4412 RIVER DR UNIT 402","","MOLINE","IL","612651777","","","20121022","32.00","291.00","","TEMPO DIST CO","WHOLESALER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920866","","","IND","","JONES","ZANE","","MR","","PO BOX 1474","","BELTON","TX","765135474","","","20121019","1000.00","3500.00","","ALBERTSONS, INC.","PHARMACIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920886","","","IND","","YAEK","JONATHAN","","MR","","32133 SCHOOL SECTION RD","","RICHMOND","MI","480623523","","","20121019","45.00","245.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920888","","","IND","","RANDANT","LEONARD","","MR","","1028 VERMONT AVE","","COLLINSVILLE","IL","622344157","","","20121024","32.00","247.00","","COLLINSVILLE POLICE DEPARTMENT","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920890","","","IND","","GRAHAM","GARY M","","MR","","3783 LACE VINE LN","","BOYNTON BEACH","FL","334363930","","","20121019","20.00","244.00","","RENAISSANCE INSTITUTE","SHIFT SUPERVISOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920896","","","IND","","CURRY","RICHARD E","","MR","","403 S WALL ST","","GRIGGSVILLE","IL","623401123","","","20121022","32.00","245.50","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920908","","","IND","","FORDEN","KEVIN","","MR","","1715 E ANDREW RD","","SPRINGFIELD","IL","627074595","","","20121022","100.00","474.00","","","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920919","","","IND","","DAIGLE","DONALD C","","MR","","PO BOX 102","","BASYE","VA","228100102","","","20121025","50.00","260.00","","","RETIRED - ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920933","","","IND","","DERUYSCHER","TIMOTHY","","MR","","101 HOPPER HILLS WAY","","MENDON","NY","145069747","","","20121029","75.00","265.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920935","","","IND","","MITTELMAN","LOUIS","","MR","JR","PO BOX 608","","GORDONSVILLE","VA","229420608","","","20121018","100.00","300.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920960","","","IND","","KOSSOW","DANIEL K","","MR","","4941 62ND ST","","SACRAMENTO","CA","958205719","","","20121019","32.00","211.50","","TSA / DHS","OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920964","","","IND","","FREGEAU","THOMAS L","","MR","II","6714 OLIVEWOOD DR","","HAZELWOOD","MO","630421714","","","20121019","40.00","230.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920965","","","IND","","BROWN","ARNOLD R","","MR","JR","41 HILLTOP TERRACE RD","","STAUNTON","VA","244019571","","","20121018","32.00","247.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920966","","","IND","","JONES","R T","","","","3524 EAGLE DR","","CHAMBERSBURG","PA","172027420","","","20121022","200.00","300.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48920980","","","IND","","WITT","THOMAS O","","MR","","157 CEDAR BLUFF RD","","BUCHANAN","VA","240664457","","","20121024","100.00","250.00","","CAPCO MACHINERY SYSTEMS, INC","FIELD SERVICE TECH","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921006","","","IND","","PALENSKE","WILLIAM R","","MR","","2230 AIRLINE AVE","","TOLEDO","OH","436091601","","","20121018","24.00","226.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921010","","","IND","","STOUT","ROGER D","","MR","","2414 NC HWY 22 S","","RAMSEUR","NC","273168176","","","20121019","25.00","250.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921016","","","IND","","PIKE","D","","","","PO BOX 232","","CASTAIC","CA","913100232","","","20121022","100.00","490.00","","R & R EQUIPMENT RENTAL","PRESIDENT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921017","","","IND","","BEDNARZ","G S","","MR","","PO BOX 1235","","ANNANDALE","VA","220039235","","","20121018","50.00","263.00","","US GOVT","CIVIL SERVANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921020","","","IND","","ALLISON","C ROBERT","","","","1510 LEWIS AVE","","DES MOINES","IA","503153319","","","20121029","100.00","210.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921038","","","IND","","KELLY","MICHAEL J","","MR","","512 NORTHBAY DR","","MADISON","MS","391108861","","","20121019","200.00","250.00","","OMNOVA SOLUTIONS","real estate","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921059","","","IND","","GIBLER","JOHN K","","COL","","PO BOX 547","","MARION","AL","367560547","","","20121022","56.00","218.00","","US ARMY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921068","","","IND","","MESLIN","JAMES P","","MR","","2 ANSON BROWN RD","","JOHNSTON","RI","029192940","","","20121019","100.00","485.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921074","","","IND","","ROTTLER","WILLIAM D","","MR","","715 WILD OAK LN","","PALM HARBOR","FL","346833034","","","20121019","50.00","645.00","","","none","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921075","","","IND","","BELL","R F","","","","5276 STONE VILLAGE CIR NW","","KENNESAW","GA","301527770","","","20121022","45.00","463.00","","S B T & T CO","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921077","","","IND","","TOMLIN","YVONNA","","MRS","","1547 COUNTY ROAD 584","","ROGERSVILLE","AL","356526221","","","20121019","35.00","235.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921081","","","IND","","ROBINSON","STEVE","","MR","","PO BOX 2336","","ROME","GA","301642336","","","20121023","300.00","1000.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921086","","","IND","","KLAUSNER","PAUL J","","MR","","400 NORWOOD CT","","WINDSOR","CO","805505961","","","20121031","100.00","300.00","","ENCORP","APPLICATIONS ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921095","","","IND","","ARCURI","JOSEPH P","","MR","","4432 ROXBURY DR","","EVANS","GA","308093252","","","20121019","35.00","254.00","","AIRESEARCH AVIATION CO","SVC MGR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921096","","","IND","","EDLEY","ALLEN","","MR","","250 LOUISA ST","","JEANERETTE","LA","705443702","","","20121019","100.00","379.00","","CAMERON INTERNATIONAL","VESSEL FITTER / WELDER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921097","","","IND","","BAIRD","M H","","MR","","821 EASTERN WHITE PINES RD","","LADSON","SC","294563148","","","20121022","32.00","248.00","","US NAVY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921098","","","IND","","CADLE","THOMAS E","","MR","","2029 TROUT DR","","AUGUSTA","GA","309062319","","","20121029","100.00","420.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921103","","","IND","","JOINER","E R","","MR","JR","2269 GA HIGHWAY 119 N","","PEMBROKE","GA","313215919","","","20121018","38.00","235.00","","INTERNATIONAL PAPER","MAINTENANCE SUPERVISOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921107","","","IND","","STOWELL","GENE O","","MR","","16 MCDONALD ST","","GLENS FALLS","NY","128013715","","","20121026","30.00","330.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921109","","","IND","","PALMER","DONALD L","","MR","","1966 PEACH ORCHARD RD","","BRENT","AL","350342739","","","20121029","32.00","322.00","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921112","","","IND","","MICHAELS","FRANK","","MR","","501 OLMSTED ST","","BIRMINGHAM","AL","352421825","","","20121022","38.00","238.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921119","","","IND","","STEPP","WILLIAM B","","MR","","806 ESSLINGER RD SE","","HUNTSVILLE","AL","358023626","","","20121029","32.00","215.00","","US ARMY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","48921125","","","IND","","NICHOLS","JACK C","","MR","","15737 W MEADE LN","","GOODYEAR","AZ","853389783","","","20121031","38.00","186.00","","ARMY & AIR FORCE EXCHANGE SERV","SALES","","","","","","","","","","","","","","","","","","","",""
